"PatternId_decimal",description,"killchain_stage",name,objective,"pattern_updated",scenario,scenarioFriendly,severity,"show_in_ui",tactic,technique
30266,"Adversaries may install a root certificate on a compromised system to avoid warnings when connecting to adversary controlled web servers. Investigate the process tree.",Unknown,LinInstallRootCert,"Keep Access","1680006620.0","attacker_methodology","Attacker Methodology",70,True,"Defense Evasion","Subvert Trust Controls"
30267,"Adversaries may attempt to dump credentials to obtain account login and credential material, normally in the form of a hash or a clear text password, from the operating system and software. Investigate the process tree.",Unknown,LinOSCredDumping,"Gain Access","1680006620.0","attacker_methodology","Attacker Methodology",70,True,"Credential Access","OS Credential Dumping"
30268,"Adversaries may search local file systems and remote file shares for files containing insecurely stored credentials. Investigate the process tree.",Unknown,LinOSCredentialsinFiles,"Gain Access","1680006620.0","attacker_methodology","Attacker Methodology",70,True,"Credential Access","Unsecured Credentials"
30269,"Adversaries may attempt to get a listing of local system accounts. This information can help adversaries determine which local accounts exist on a system to aid in follow-on behavior. Investigate the process tree.",Unknown,LinLocalAccountDiscovery,Explore,"1680006620.0","attacker_methodology","Attacker Methodology",70,True,Discovery,"Account Discovery"
30271,"Adversaries may attempt to get a listing of open application windows. Window listings could convey information about how the system is used or give context to information collected by a keylogger. Investigate the process tree.",Unknown,LinApplicationWindowDiscovery,Explore,"1680006621.0","attacker_methodology","Attacker Methodology",70,True,Discovery,"Application Window Discovery"
30270,"Adversaries may attempt to get a listing of domain accounts. This information can help adversaries determine which domain accounts exist to aid in follow-on behavior. Investigate the process tree.",Unknown,LinDomainAccountDiscovery,Explore,"1680006621.0","attacker_methodology","Attacker Methodology",70,True,Discovery,"Account Discovery"
30272,"Adversaries may attempt to find local system groups and permission settings. The knowledge of local system permission groups can help adversaries determine which groups exist and which users belong to a particular group. Investigate the process tree.",Unknown,LinLocalGroupsDiscovery,Explore,"1680006621.0","attacker_methodology","Attacker Methodology",70,True,Discovery,"Permission Groups Discovery"
30273,"Adversaries may attempt to find domain-level groups and permission settings. The knowledge of domain-level permission groups can help adversaries determine which groups exist and which users belong to a particular group. Investigate the process tree.",Unknown,LinDomainGroupsDiscovery,Explore,"1680006621.0","attacker_methodology","Attacker Methodology",70,True,Discovery,"Permission Groups Discovery"
30274,"An adversary may attempt to get detailed information about the operating system and hardware, including version, patches, hotfixes, service packs, and architecture. Investigate the process tree.",Unknown,LinSystemInfoDiscovery,Explore,"1680006621.0","attacker_methodology","Attacker Methodology",70,True,Discovery,"System Information Discovery"
30276,"Adversaries may check for Internet connectivity on compromised systems. This may be performed during automated discovery and can be accomplished in numerous ways such as using Ping, tracert, and GET requests to websites. Investigate the process tree.",Unknown,LinInternetConnectionDiscovery,Explore,"1680006621.0","attacker_methodology","Attacker Methodology",70,True,Discovery,"System Network Configuration Discovery"
30275,"Adversaries may gather information in an attempt to calculate the geographical location of a victim host. Investigate the process tree.",Unknown,LinSystemLocationDiscovery,Explore,"1680006621.0","attacker_methodology","Attacker Methodology",70,True,Discovery,"System Location Discovery"
30277,"Adversaries may attempt to get a listing of network connections to or from the compromised system they are currently accessing or from remote systems by querying for information over the network. Investigate the process tree.",Unknown,LinSysNetworkConnectionDiscovery,Explore,"1680006621.0","attacker_methodology","Attacker Methodology",70,True,Discovery,"System Network Connections Discovery"
30279,"Adversaries may try to gather information about registered local system services. Investigate the process tree.",Unknown,LinSystemServiceDiscovery,Explore,"1680006621.0","attacker_methodology","Attacker Methodology",70,True,Discovery,"System Service Discovery"
30280,"Adversaries may hijack a legitimate user's SSH session to move laterally within an environment. Investigate the process tree.",Unknown,LinSshHijacking,Explore,"1680006621.0","attacker_methodology","Attacker Methodology",70,True,"Lateral Movement","Remote Service Session Hijacking"
30282,"An adversary may compress or encrypt data that is collected prior to exfiltration using 3rd party libraries. Many libraries exist that can archive data. Investigate the process tree.",Unknown,LinArchiveviaLibrary,"Follow Through","1680006622.0","attacker_methodology","Attacker Methodology",70,True,Collection,"Archive Collected Data"
30283,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Investigate the process tree.",Unknown,LinAutomatedCollection,"Follow Through","1680006622.0","attacker_methodology","Attacker Methodology",70,True,Collection,"Automated Collection"
30284,"Adversaries may target user email to collect sensitive information. Emails may contain sensitive data, including trade secrets or personal information, that can prove valuable to adversaries. Investigate the process tree.",Unknown,LinEmailCollection,"Follow Through","1680006622.0","attacker_methodology","Attacker Methodology",70,True,Collection,"Email Collection"
30285,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Investigate the process tree.",Unknown,LinWebProtocols,"Contact Controlled Systems","1680006622.0","attacker_methodology","Attacker Methodology",70,True,"Command and Control","Application Layer Protocol"
30286,"Adversaries may communicate using application layer protocols associated with electronic mail delivery to avoid detection/network filtering by blending in with existing traffic. Investigate the process tree.",Unknown,LinMailProtocols,"Contact Controlled Systems","1680006622.0","attacker_methodology","Attacker Methodology",70,True,"Command and Control","Application Layer Protocol"
30287,"Adversaries may encode data with a standard data encoding system to make the content of command and control traffic more difficult to detect. Investigate the process tree.",Unknown,LinStandardEncoding,"Contact Controlled Systems","1680006622.0","attacker_methodology","Attacker Methodology",70,True,"Command and Control","Data Encoding"
